0
tag,keypoints_left_hand,keypoints_right_hand
okay,[],"[(0.2279326319694519, 0.7520842552185059, 2.912066179305839e-07), (0.29209163784980774, 0.7029422521591187, -0.003255239687860012), (0.33888348937034607, 0.6384989023208618, -0.012200389057397842), (0.3799285292625427, 0.6029533743858337, -0.02682662382721901), (0.41111212968826294, 0.5711690187454224, -0.039814144372940063), (0.28985825181007385, 0.5297558903694153, 0.006778629031032324), (0.3411630392074585, 0.48212578892707825, -0.029929084703326225), (0.37424537539482117, 0.5205157995223999, -0.060112565755844116), (0.39274048805236816, 0.5677529573440552, -0.07429885864257812), (0.2709987163543701, 0.5143626928329468, -0.009271216578781605), (0.2996991276741028, 0.42455238103866577, -0.03033403493463993), (0.34042683243751526, 0.37575259804725647, -0.047030963003635406), (0.3756784200668335, 0.34229347109794617, -0.05751645192503929), (0.2483428716659546, 0.5250512361526489, -0.031157460063695908), (0.25255608558654785, 0.42704904079437256, -0.050500720739364624), (0.274226576089859, 0.3675011098384857, -0.06270546466112137), (0.29776912927627563, 0.3215678036212921, -0.06966691464185715), (0.22885453701019287, 0.556084930896759, -0.05465049669146538), (0.21605724096298218, 0.48444515466690063, -0.06840036809444427), (0.2189234495162964, 0.43039852380752563, -0.07183245569467545), (0.22768792510032654, 0.38255536556243896, -0.07330432534217834)]"
okay,[],"[(0.21808157861232758, 0.7493761777877808, 3.2466414268128574e-07), (0.28136977553367615, 0.6980504989624023, -0.005046089179813862), (0.326503723859787, 0.6366434097290039, -0.016725629568099976), (0.36801278591156006, 0.6002326011657715, -0.03399559482932091), (0.40128272771835327, 0.5629972815513611, -0.04943937435746193), (0.2763352394104004, 0.5253734588623047, 0.004804900381714106), (0.3279517590999603, 0.47784680128097534, -0.03370890021324158), (0.3619322180747986, 0.5148594379425049, -0.06518638879060745), (0.3811170160770416, 0.5610564947128296, -0.08011169731616974), (0.2567036747932434, 0.5094189643859863, -0.011353748850524426), (0.2831912040710449, 0.41806522011756897, -0.034075334668159485), (0.3240179121494293, 0.36892154812812805, -0.051464423537254333), (0.35952112078666687, 0.3353344202041626, -0.062287840992212296), (0.233405202627182, 0.5204461812973022, -0.03356343135237694), (0.23591820895671844, 0.42096927762031555, -0.05445190519094467), (0.25711825489997864, 0.36169207096099854, -0.0662568211555481), (0.28082171082496643, 0.31620919704437256, -0.07260982692241669), (0.2136973738670349, 0.5526288151741028, -0.05750367045402527), (0.19868150353431702, 0.48067009449005127, -0.07265006750822067), (0.20050741732120514, 0.4251489043235779, -0.07605460286140442), (0.208614319562912, 0.3760722577571869, -0.07714306563138962)]"
okay,[],"[(0.21573808789253235, 0.7504875659942627, 3.160468509122438e-07), (0.2805738151073456, 0.6981005072593689, -0.003928354475647211), (0.3260464668273926, 0.6366928219795227, -0.015371313318610191), (0.3673352599143982, 0.6006419658660889, -0.03282753750681877), (0.40012645721435547, 0.5642398595809937, -0.048578232526779175), (0.27619802951812744, 0.5253545045852661, 0.0068986560218036175), (0.3281715512275696, 0.4777303636074066, -0.03201648220419884), (0.36218807101249695, 0.514741063117981, -0.06431939452886581), (0.3816346228122711, 0.5608876347541809, -0.07975774258375168), (0.2565479278564453, 0.5100427269935608, -0.009969215840101242), (0.283757746219635, 0.41905951499938965, -0.032674141228199005), (0.324028879404068, 0.36933156847953796, -0.05051514506340027), (0.359085351228714, 0.33482861518859863, -0.06171073392033577), (0.2332800328731537, 0.5212494730949402, -0.032967839390039444), (0.23630036413669586, 0.42208626866340637, -0.05373232811689377), (0.25689268112182617, 0.36245667934417725, -0.06542317569255829), (0.2799955904483795, 0.3163667321205139, -0.07169340550899506), (0.21341773867607117, 0.5531497001647949, -0.057677317410707474), (0.19891086220741272, 0.4809601902961731, -0.07235418260097504), (0.200352281332016, 0.42510610818862915, -0.07525511831045151), (0.2080562710762024, 0.37574851512908936, -0.07601097971200943)]"
okay,[],"[(0.20547977089881897, 0.7503837943077087, 3.32635437416684e-07), (0.2684483826160431, 0.6977272033691406, -0.0068905106745660305), (0.31634145975112915, 0.6367944478988647, -0.02041620761156082), (0.3599841594696045, 0.600264847278595, -0.03928826004266739), (0.39705583453178406, 0.5668596029281616, -0.05592415854334831), (0.2649138271808624, 0.5262249112129211, 0.0013589204754680395), (0.31858980655670166, 0.47558099031448364, -0.03866076096892357), (0.3531441390514374, 0.5161477327346802, -0.07061000913381577), (0.37263819575309753, 0.5629277229309082, -0.08559852838516235), (0.24514801800251007, 0.5101155638694763, -0.014167052693665028), (0.27229052782058716, 0.4185706377029419, -0.03790521249175072), (0.31273192167282104, 0.37029558420181274, -0.05463940277695656), (0.34814077615737915, 0.3368251621723175, -0.0646902546286583), (0.22171880304813385, 0.5208883285522461, -0.035859689116477966), (0.222377210855484, 0.4198451340198517, -0.057255279272794724), (0.24426114559173584, 0.36188647150993347, -0.06745117902755737), (0.26928505301475525, 0.3182263970375061, -0.07218009978532791), (0.20145733654499054, 0.5522617101669312, -0.05954650416970253), (0.18480417132377625, 0.4777977764606476, -0.07403113692998886), (0.18827083706855774, 0.4235641360282898, -0.07618673145771027), (0.19925802946090698, 0.37777045369148254, -0.07611177116632462)]"
okay,[],"[(0.20719368755817413, 0.7536399364471436, 3.3201311566699587e-07), (0.27118954062461853, 0.7005178332328796, -0.006156010553240776), (0.3176797926425934, 0.6381062865257263, -0.019022652879357338), (0.3605944812297821, 0.602245569229126, -0.03744254633784294), (0.39411959052085876, 0.5646660923957825, -0.053814638406038284), (0.26620250940322876, 0.5274792313575745, 0.003010852262377739), (0.31641528010368347, 0.4794718027114868, -0.036477718502283096), (0.3497503697872162, 0.5181358456611633, -0.06780551373958588), (0.36859261989593506, 0.5642843842506409, -0.08239226788282394), (0.24604442715644836, 0.5132392048835754, -0.013367371633648872), (0.2716767489910126, 0.4216809570789337, -0.03771347180008888), (0.3122263550758362, 0.3717576265335083, -0.05514659732580185), (0.34859055280685425, 0.3362644910812378, -0.06555549800395966), (0.2220340073108673, 0.5255066156387329, -0.035997748374938965), (0.22262822091579437, 0.42420142889022827, -0.058357324451208115), (0.24343419075012207, 0.36269041895866394, -0.06988886743783951), (0.26824823021888733, 0.31516700983047485, -0.07553461194038391), (0.20194412767887115, 0.5574048757553101, -0.060428425669670105), (0.18556976318359375, 0.4821982979774475, -0.07576972246170044), (0.18735921382904053, 0.4248098134994507, -0.07865055650472641), (0.19691044092178345, 0.37546443939208984, -0.07921675592660904)]"
okay,[],"[(0.19939447939395905, 0.7588509917259216, 3.2163671903617796e-07), (0.2610495686531067, 0.7053928971290588, -0.0073456186801195145), (0.3056802451610565, 0.647699236869812, -0.02196136862039566), (0.34641098976135254, 0.6138845086097717, -0.04179254546761513), (0.3798781633377075, 0.5769650340080261, -0.05959600210189819), (0.25743234157562256, 0.5340455770492554, -0.0008729254477657378), (0.30948057770729065, 0.4841527044773102, -0.042627472430467606), (0.3430567979812622, 0.5245248079299927, -0.07641854882240295), (0.362430214881897, 0.570347011089325, -0.09265002608299255), (0.23753419518470764, 0.5184726715087891, -0.016633644700050354), (0.2630242109298706, 0.4260360598564148, -0.042113810777664185), (0.3028513193130493, 0.37919938564300537, -0.06075379624962807), (0.3386840522289276, 0.3462185263633728, -0.07221424579620361), (0.21308249235153198, 0.5302382111549377, -0.03847268223762512), (0.21373611688613892, 0.4306256175041199, -0.06156666949391365), (0.23580393195152283, 0.3727840781211853, -0.07377064973115921), (0.2614149749279022, 0.3275434672832489, -0.07984223961830139), (0.19150769710540771, 0.562968909740448, -0.062111746519804), (0.17449338734149933, 0.4886922836303711, -0.07783064246177673), (0.17784032225608826, 0.43434250354766846, -0.08104608207941055), (0.18889281153678894, 0.38770365715026855, -0.08182436972856522)]"
okay,[],"[(0.196092426776886, 0.7638749480247498, 3.125064438336267e-07), (0.2612797021865845, 0.709113597869873, -0.005592105444520712), (0.30620381236076355, 0.6489906907081604, -0.019044354557991028), (0.34786227345466614, 0.6139416694641113, -0.03849496692419052), (0.381073534488678, 0.5742684006690979, -0.05588734522461891), (0.25732702016830444, 0.5357289910316467, 0.004202911630272865), (0.3075748682022095, 0.4883584976196289, -0.03691241145133972), (0.34009331464767456, 0.527782678604126, -0.06964050233364105), (0.3589160144329071, 0.5735604166984558, -0.08504506945610046), (0.23659361898899078, 0.5215346813201904, -0.0127713019028306), (0.2629677355289459, 0.431821346282959, -0.03871781751513481), (0.3031083941459656, 0.38342204689979553, -0.057247087359428406), (0.33897531032562256, 0.34701991081237793, -0.06827031821012497), (0.21173177659511566, 0.5338017344474792, -0.03616216406226158), (0.2144966721534729, 0.4344732463359833, -0.059632204473018646), (0.23484191298484802, 0.37380582094192505, -0.07159335166215897), (0.25854432582855225, 0.32454758882522583, -0.07744903117418289), (0.1905110478401184, 0.5657125115394592, -0.061302799731492996), (0.17594949901103973, 0.4923941493034363, -0.07769067585468292), (0.1779865026473999, 0.4346908926963806, -0.08137012273073196), (0.1869504153728485, 0.3831043839454651, -0.0823601558804512)]"
okay,[],"[(0.19617590308189392, 0.7631984949111938, 3.242277273329819e-07), (0.2615213692188263, 0.7084608674049377, -0.00490370811894536), (0.3059139847755432, 0.6478984951972961, -0.017808739095926285), (0.34722769260406494, 0.6132027506828308, -0.03685380890965462), (0.3811117708683014, 0.5761033296585083, -0.053987786173820496), (0.256276398897171, 0.5357704162597656, 0.005004839971661568), (0.30670127272605896, 0.48955029249191284, -0.03537456691265106), (0.33922433853149414, 0.5285654067993164, -0.06773737818002701), (0.3579281270503998, 0.5739209651947021, -0.0831158384680748), (0.23570233583450317, 0.5216795206069946, -0.01244834903627634), (0.26259806752204895, 0.4318050742149353, -0.03803018480539322), (0.3029828667640686, 0.38258296251296997, -0.056670770049095154), (0.33928605914115906, 0.34589850902557373, -0.06788477301597595), (0.21110102534294128, 0.5340534448623657, -0.036215972155332565), (0.21500468254089355, 0.4341963231563568, -0.05954786390066147), (0.23579443991184235, 0.37301114201545715, -0.07188688218593597), (0.2599943280220032, 0.32424938678741455, -0.07803976535797119), (0.18990498781204224, 0.5655731558799744, -0.06166800111532211), (0.17554809153079987, 0.4916117489337921, -0.07805806398391724), (0.17755982279777527, 0.43339452147483826, -0.08190252631902695), (0.18696728348731995, 0.382043719291687, -0.08306606858968735)]"
okay,[],"[(0.19018954038619995, 0.7766661643981934, 3.1126637622946873e-07), (0.25314098596572876, 0.7232158184051514, -0.006257126107811928), (0.298029363155365, 0.660488486289978, -0.019534120336174965), (0.34136977791786194, 0.6246668696403503, -0.03843021020293236), (0.37465035915374756, 0.587167501449585, -0.05553125962615013), (0.25094419717788696, 0.5472230315208435, 0.002988201566040516), (0.30086496472358704, 0.5025346875190735, -0.03821855038404465), (0.33295315504074097, 0.5410192012786865, -0.07135611772537231), (0.3511665165424347, 0.5867732167243958, -0.08732271194458008), (0.22973288595676422, 0.5341336727142334, -0.013687865808606148), (0.2551884651184082, 0.4441147446632385, -0.040387898683547974), (0.295071542263031, 0.3960658311843872, -0.060362715274095535), (0.3305409550666809, 0.3600046634674072, -0.07243038713932037), (0.20460130274295807, 0.5478520393371582, -0.036597441881895065), (0.20503175258636475, 0.44873887300491333, -0.061351142823696136), (0.22515979409217834, 0.3888028860092163, -0.0757167786359787), (0.24888728559017181, 0.3382018804550171, -0.08343230932950974), (0.1831575334072113, 0.5821871757507324, -0.061045579612255096), (0.16690987348556519, 0.5122261047363281, -0.07883232086896896), (0.17042626440525055, 0.4573410153388977, -0.08412635326385498), (0.18129222095012665, 0.40613606572151184, -0.08657001703977585)]"
okay,[],"[(0.19074663519859314, 0.7761005163192749, 3.3087542306020623e-07), (0.2542797029018402, 0.7218664884567261, -0.005807006731629372), (0.29877668619155884, 0.6598431468009949, -0.018697774037718773), (0.3411412239074707, 0.6246534585952759, -0.03737170621752739), (0.3736724555492401, 0.5877037048339844, -0.054287247359752655), (0.25064828991889954, 0.5485197305679321, 0.0043280599638819695), (0.30064016580581665, 0.5044156312942505, -0.035705480724573135), (0.3328907787799835, 0.5434068441390991, -0.06827445328235626), (0.35092324018478394, 0.5895644426345825, -0.08400067687034607), (0.2294711470603943, 0.5351243615150452, -0.012517450377345085), (0.2544386386871338, 0.44495654106140137, -0.038329944014549255), (0.2943739891052246, 0.39555153250694275, -0.0579930879175663), (0.3297256827354431, 0.3590223789215088, -0.0699443370103836), (0.20454934239387512, 0.5488247275352478, -0.03551923483610153), (0.20511063933372498, 0.44933900237083435, -0.05929606780409813), (0.22457866370677948, 0.38878893852233887, -0.07292162626981735), (0.24766641855239868, 0.3394802510738373, -0.08010389655828476), (0.18294700980186462, 0.5829026103019714, -0.060116782784461975), (0.16613858938217163, 0.5123149752616882, -0.07698918133974075), (0.16871249675750732, 0.45685335993766785, -0.08139143884181976), (0.17898768186569214, 0.4063671827316284, -0.08312028646469116)]"
okay,[],"[(0.18434228003025055, 0.7863175868988037, 3.1452088933292544e-07), (0.24691367149353027, 0.7329314351081848, -0.006783812306821346), (0.2907889485359192, 0.6706599593162537, -0.020750321447849274), (0.3339751362800598, 0.6348651051521301, -0.04017142206430435), (0.36754727363586426, 0.5981143712997437, -0.05767941474914551), (0.24349857866764069, 0.5599597096443176, 0.0010955184698104858), (0.29309722781181335, 0.5129391551017761, -0.04082543030381203), (0.324789822101593, 0.5518247485160828, -0.07510733604431152), (0.34282341599464417, 0.5982131958007812, -0.09177910536527634), (0.22160455584526062, 0.5478349924087524, -0.015476972796022892), (0.24541613459587097, 0.4564402103424072, -0.042584266513586044), (0.28512677550315857, 0.40688416361808777, -0.0634736493229866), (0.32093605399131775, 0.3696587085723877, -0.07628136873245239), (0.19662129878997803, 0.5629992485046387, -0.038115959614515305), (0.1943548023700714, 0.4658272862434387, -0.06269540637731552), (0.21279610693454742, 0.40639185905456543, -0.07727926224470139), (0.2355676293373108, 0.3566768765449524, -0.0851602703332901), (0.17546384036540985, 0.5987204313278198, -0.06234903261065483), (0.1564338505268097, 0.5295900106430054, -0.07951157540082932), (0.15776173770427704, 0.47437188029289246, -0.08440196514129639), (0.16651582717895508, 0.42373785376548767, -0.08659457415342331)]"
okay,[],"[(0.18525990843772888, 0.7854385375976562, 3.3569978086234187e-07), (0.24729730188846588, 0.7321431636810303, -0.006909864954650402), (0.29110559821128845, 0.6700198650360107, -0.020845456048846245), (0.334179550409317, 0.6347123980522156, -0.040091946721076965), (0.3670976758003235, 0.5982617735862732, -0.057432785630226135), (0.24313387274742126, 0.5592465400695801, 0.0004966190317645669), (0.29337799549102783, 0.5133873224258423, -0.04055732861161232), (0.3255699872970581, 0.5520472526550293, -0.07379797846078873), (0.34403613209724426, 0.5982965230941772, -0.08991020172834396), (0.2212454080581665, 0.5471029281616211, -0.016052139922976494), (0.24436844885349274, 0.45497840642929077, -0.04303557798266411), (0.28445494174957275, 0.4051617980003357, -0.06343217194080353), (0.32067927718162537, 0.368852436542511, -0.07572344690561295), (0.19645430147647858, 0.5630088448524475, -0.038513630628585815), (0.19315363466739655, 0.4652509093284607, -0.06317570060491562), (0.21154460310935974, 0.4058955907821655, -0.0774274691939354), (0.2343468964099884, 0.35707327723503113, -0.08495593070983887), (0.1756402999162674, 0.5996200442314148, -0.06250929087400436), (0.15538358688354492, 0.5312582850456238, -0.07981283217668533), (0.1563105583190918, 0.47653865814208984, -0.08440082520246506), (0.16512206196784973, 0.4264659285545349, -0.08624928444623947)]"
