1
tag,keypoints_pose
still,"[(0.5494793057441711, 0.5250870585441589, -1.1126627922058105), (0.5795519351959229, 0.45287445187568665, -1.0530303716659546), (0.6010265946388245, 0.4566815495491028, -1.0528682470321655), (0.6203466653823853, 0.4614591896533966, -1.0528128147125244), (0.5235223174095154, 0.44548675417900085, -1.0737248659133911), (0.5025755763053894, 0.44286486506462097, -1.0726964473724365), (0.4817865788936615, 0.44100528955459595, -1.0729671716690063), (0.6385465860366821, 0.49679362773895264, -0.6186820864677429), (0.4361787438392639, 0.4692699611186981, -0.7016299962997437), (0.5755754709243774, 0.6025339961051941, -0.9408891797065735), (0.5086885690689087, 0.5941680073738098, -0.9646458625793457), (0.7573047280311584, 0.877698540687561, -0.3266638517379761), (0.21659794449806213, 0.8737953901290894, -0.46168988943099976), (0.8014607429504395, 1.3144786357879639, -0.19408324360847473), (0.11460216343402863, 1.2966431379318237, -0.2735297381877899), (0.7827222943305969, 1.6375117301940918, -0.54920494556427), (0.13744604587554932, 1.6504302024841309, -0.6377767324447632), (0.8136674761772156, 1.7477062940597534, -0.6754603981971741), (0.12232799828052521, 1.7657394409179688, -0.7590104341506958), (0.7656833529472351, 1.7438994646072388, -0.739984393119812), (0.17272044718265533, 1.7562965154647827, -0.8672188520431519), (0.742417573928833, 1.695039987564087, -0.6012809872627258), (0.19281935691833496, 1.7053848505020142, -0.6967920660972595), (0.6336935758590698, 1.719414472579956, -0.03362805396318436), (0.2966880202293396, 1.7033398151397705, 0.0396793931722641), (0.593182384967804, 2.398228645324707, 0.09181346744298935), (0.2919587790966034, 2.3807947635650635, 0.03970233350992203), (0.5650474429130554, 3.0107827186584473, 0.8666666150093079), (0.27859848737716675, 2.984308958053589, 0.642253577709198), (0.5618717670440674, 3.116948366165161, 0.9082940816879272), (0.2708210349082947, 3.0920159816741943, 0.6842643618583679), (0.5179214477539062, 3.2092292308807373, 0.28296011686325073), (0.3175000846385956, 3.1659257411956787, -0.028690632432699203)]"
still,"[(0.5492749810218811, 0.5257976055145264, -1.116044282913208), (0.5793975591659546, 0.45338746905326843, -1.0576417446136475), (0.6008397340774536, 0.4572609066963196, -1.0574781894683838), (0.6202384233474731, 0.4621101915836334, -1.0573980808258057), (0.5233744382858276, 0.4456927180290222, -1.0778502225875854), (0.5024408102035522, 0.44294309616088867, -1.0768661499023438), (0.4816442131996155, 0.44101300835609436, -1.0771484375), (0.6387481689453125, 0.4971604645252228, -0.6224648952484131), (0.4361863136291504, 0.4691048860549927, -0.7067931890487671), (0.5754400491714478, 0.6031278371810913, -0.9457820057868958), (0.5085504651069641, 0.5944291949272156, -0.9687284231185913), (0.7577201128005981, 0.8776014447212219, -0.33478981256484985), (0.21694564819335938, 0.8735253214836121, -0.4660947322845459), (0.8020094633102417, 1.3150928020477295, -0.2076088935136795), (0.11455799639225006, 1.296385645866394, -0.27451640367507935), (0.7826172113418579, 1.638372540473938, -0.5564747452735901), (0.135868102312088, 1.6505072116851807, -0.6360272169113159), (0.8132692575454712, 1.7485162019729614, -0.6827002167701721), (0.12190498411655426, 1.7656142711639404, -0.7551650404930115), (0.7653599977493286, 1.7441548109054565, -0.7450976967811584), (0.1722014844417572, 1.7559067010879517, -0.8616698980331421), (0.7422064542770386, 1.6953948736190796, -0.6074931025505066), (0.19236323237419128, 1.705223560333252, -0.6942439079284668), (0.6336081624031067, 1.7194957733154297, -0.034646838903427124), (0.29673776030540466, 1.7033904790878296, 0.04068886488676071), (0.5922772288322449, 2.398704767227173, 0.08442296087741852), (0.2909920811653137, 2.381031036376953, 0.04340708628296852), (0.563214123249054, 3.011516571044922, 0.859125018119812), (0.2767595946788788, 2.985013484954834, 0.6440872550010681), (0.5602643489837646, 3.1173112392425537, 0.9008117914199829), (0.26890894770622253, 3.0925984382629395, 0.6863296627998352), (0.5150571465492249, 3.210801601409912, 0.2781907021999359), (0.3149827718734741, 3.167252540588379, -0.023221062496304512)]"
still,"[(0.5490792989730835, 0.5260841250419617, -1.121127963066101), (0.5795130133628845, 0.45371294021606445, -1.0626088380813599), (0.6009200811386108, 0.4576520323753357, -1.0624492168426514), (0.62062668800354, 0.46262770891189575, -1.0623505115509033), (0.5237632989883423, 0.44589948654174805, -1.0826971530914307), (0.5029829144477844, 0.44305524230003357, -1.0817512273788452), (0.4822957515716553, 0.44109049439430237, -1.0820443630218506), (0.6404148936271667, 0.49764150381088257, -0.6293466091156006), (0.43809765577316284, 0.46901950240135193, -0.7080144882202148), (0.5752324461936951, 0.6034502387046814, -0.9509625434875488), (0.5084704160690308, 0.594473659992218, -0.9737917184829712), (0.7593363523483276, 0.8781658411026001, -0.3362610340118408), (0.21817538142204285, 0.8726533055305481, -0.4687790274620056), (0.8030835390090942, 1.3250590562820435, -0.20722444355487823), (0.1162283793091774, 1.297027826309204, -0.27180880308151245), (0.7824029922485352, 1.6506317853927612, -0.556728720664978), (0.13483962416648865, 1.650750994682312, -0.6377588510513306), (0.8126872777938843, 1.7639092206954956, -0.6833869218826294), (0.12170358747243881, 1.7680829763412476, -0.7579598426818848), (0.7629714012145996, 1.7590405941009521, -0.7449902296066284), (0.1721472442150116, 1.7603347301483154, -0.8643589019775391), (0.7407466173171997, 1.7076219320297241, -0.6076387763023376), (0.1921984851360321, 1.7093729972839355, -0.6961337327957153), (0.6352846026420593, 1.723423719406128, -0.03483837470412254), (0.2979803681373596, 1.7070802450180054, 0.04094071313738823), (0.5943036675453186, 2.403907537460327, 0.09930243343114853), (0.29178375005722046, 2.3849077224731445, 0.047838371247053146), (0.5651487112045288, 3.0169472694396973, 0.9139944314956665), (0.2777942717075348, 2.9911906719207764, 0.6766685247421265), (0.5626033544540405, 3.125046968460083, 0.9606308937072754), (0.2697876989841461, 3.102343797683716, 0.7228856682777405), (0.5161740779876709, 3.218047857284546, 0.33924683928489685), (0.31661805510520935, 3.1740610599517822, 0.010122851468622684)]"
still,"[(0.5490442514419556, 0.5263055562973022, -1.1205331087112427), (0.5795164704322815, 0.4538792669773102, -1.061957597732544), (0.6008797883987427, 0.4578114151954651, -1.0617963075637817), (0.6206525564193726, 0.4628108739852905, -1.0616832971572876), (0.5238659977912903, 0.4460678994655609, -1.0814403295516968), (0.5031226277351379, 0.4431858956813812, -1.0805011987686157), (0.4824508726596832, 0.4411982595920563, -1.0807883739471436), (0.6407191753387451, 0.49776723980903625, -0.6304587125778198), (0.43839240074157715, 0.46902552247047424, -0.7056480646133423), (0.5751721262931824, 0.6036459803581238, -0.9507339596748352), (0.508482813835144, 0.5945606827735901, -0.9726502299308777), (0.7597895860671997, 0.8782853484153748, -0.3368320167064667), (0.21845564246177673, 0.8725057244300842, -0.46837764978408813), (0.8034995794296265, 1.3267308473587036, -0.2070191651582718), (0.11648210138082504, 1.2975271940231323, -0.27109143137931824), (0.7822944521903992, 1.6535682678222656, -0.556611955165863), (0.13468806445598602, 1.6510883569717407, -0.6376842856407166), (0.812443733215332, 1.7672877311706543, -0.6829787492752075), (0.12171012163162231, 1.7692503929138184, -0.7585586905479431), (0.7627382874488831, 1.7625468969345093, -0.744784414768219), (0.17223136126995087, 1.7618681192398071, -0.8649868965148926), (0.7405990362167358, 1.7109017372131348, -0.6074403524398804), (0.19221626222133636, 1.7108815908432007, -0.6962043046951294), (0.6360358595848083, 1.7243218421936035, -0.03495484218001366), (0.29858168959617615, 1.708246111869812, 0.041085366159677505), (0.5953532457351685, 2.4054694175720215, 0.11302901804447174), (0.29236355423927307, 2.38672137260437, 0.05772282928228378), (0.5664354562759399, 3.0185625553131104, 0.9425452947616577), (0.27882659435272217, 2.9935431480407715, 0.7053074836730957), (0.5639813542366028, 3.127159833908081, 0.9903502464294434), (0.2707996368408203, 3.105470895767212, 0.7538168430328369), (0.5175846815109253, 3.2201411724090576, 0.37025517225265503), (0.31807997822761536, 3.1768083572387695, 0.0404762402176857)]"
still,"[(0.5490022897720337, 0.5264642834663391, -1.118421196937561), (0.5795139074325562, 0.45401325821876526, -1.0599113702774048), (0.600841760635376, 0.45794522762298584, -1.0597445964813232), (0.6206663846969604, 0.4629718065261841, -1.059618353843689), (0.5239400267601013, 0.4461810886859894, -1.0789395570755005), (0.5032280683517456, 0.4432639181613922, -1.0780010223388672), (0.482570081949234, 0.4412541389465332, -1.078281044960022), (0.6409651637077332, 0.49789363145828247, -0.6303749680519104), (0.4386259615421295, 0.46902453899383545, -0.7032637596130371), (0.5751098394393921, 0.6038019061088562, -0.9492019414901733), (0.5084671378135681, 0.5946186780929565, -0.9704506993293762), (0.7601150274276733, 0.8783798813819885, -0.33722275495529175), (0.21860584616661072, 0.8723767399787903, -0.46778401732444763), (0.8037295341491699, 1.327863335609436, -0.206777423620224), (0.11677183210849762, 1.2979010343551636, -0.2703104615211487), (0.782227635383606, 1.65550696849823, -0.5565552711486816), (0.13468033075332642, 1.6513746976852417, -0.6368697881698608), (0.812290370464325, 1.7694190740585327, -0.6826770305633545), (0.1217341274023056, 1.7700448036193848, -0.7582945823669434), (0.7624568939208984, 1.764675498008728, -0.7445904016494751), (0.17231538891792297, 1.7628105878829956, -0.864783763885498), (0.7403885126113892, 1.712975025177002, -0.6073097586631775), (0.19225892424583435, 1.711838960647583, -0.6955171823501587), (0.636485755443573, 1.7248268127441406, -0.03506690636277199), (0.2990097403526306, 1.708885908126831, 0.04121894761919975), (0.5959604978561401, 2.4063782691955566, 0.12086768448352814), (0.29277125000953674, 2.3878445625305176, 0.06702576577663422), (0.5671943426132202, 3.019306182861328, 0.9542538523674011), (0.27955955266952515, 2.9946959018707275, 0.7206190824508667), (0.5647925138473511, 3.1280438899993896, 1.0022907257080078), (0.2715016007423401, 3.106844663619995, 0.7696477174758911), (0.5184645056724548, 3.2211248874664307, 0.3835999369621277), (0.3190685212612152, 3.1782259941101074, 0.057813454419374466)]"
still,"[(0.5489562749862671, 0.5266009569168091, -1.0915768146514893), (0.5795579552650452, 0.4542611837387085, -1.036734938621521), (0.6008223295211792, 0.4582567512989044, -1.0365002155303955), (0.6207302212715149, 0.463426798582077, -1.036391258239746), (0.5241653323173523, 0.4462614953517914, -1.0505305528640747), (0.5035754442214966, 0.44331011176109314, -1.0496987104415894), (0.4830571711063385, 0.4412757158279419, -1.049954891204834), (0.6416734457015991, 0.49844273924827576, -0.6262904405593872), (0.4405096471309662, 0.4689376950263977, -0.6762450933456421), (0.575046718120575, 0.6040762662887573, -0.9298809766769409), (0.5084194540977478, 0.5946630835533142, -0.9436919093132019), (0.7611088752746582, 0.878571629524231, -0.3449109196662903), (0.2200501710176468, 0.872331440448761, -0.4503212869167328), (0.8063077926635742, 1.3316233158111572, -0.22921225428581238), (0.11428441852331161, 1.2979602813720703, -0.26575547456741333), (0.7821197509765625, 1.6590265035629272, -0.5664892196655273), (0.13484975695610046, 1.6514233350753784, -0.6336566209793091), (0.8122385740280151, 1.7720223665237427, -0.6968461871147156), (0.11530299484729767, 1.7700780630111694, -0.755066454410553), (0.7622555494308472, 1.767371416091919, -0.7523584961891174), (0.1676889806985855, 1.7630289793014526, -0.8615349531173706), (0.7402304410934448, 1.7168755531311035, -0.615115761756897), (0.18809667229652405, 1.7126286029815674, -0.6930887699127197), (0.6386460065841675, 1.7277525663375854, -0.04285431280732155), (0.30083024501800537, 1.7119990587234497, 0.04910627752542496), (0.5987411737442017, 2.413532257080078, 0.15811268985271454), (0.29541832208633423, 2.394066095352173, 0.1329720914363861), (0.5689634084701538, 3.027846574783325, 1.047483205795288), (0.28196024894714355, 3.002497911453247, 0.8426991701126099), (0.5662652850151062, 3.1376123428344727, 1.1020070314407349), (0.2735961377620697, 3.116252899169922, 0.8989139795303345), (0.5214875936508179, 3.230154275894165, 0.49407440423965454), (0.32070666551589966, 3.1880695819854736, 0.1934242993593216)]"
still,"[(0.5489406585693359, 0.5266323685646057, -1.0768898725509644), (0.5795562863349915, 0.45432722568511963, -1.0231138467788696), (0.6007963418960571, 0.4583238363265991, -1.0228564739227295), (0.6207215189933777, 0.46352386474609375, -1.022741436958313), (0.5242255926132202, 0.44630661606788635, -1.036315679550171), (0.5036675333976746, 0.4433399736881256, -1.0354869365692139), (0.4831736087799072, 0.4412990212440491, -1.0357295274734497), (0.641802966594696, 0.498568594455719, -0.6202432513237), (0.4408739507198334, 0.46892544627189636, -0.6659989356994629), (0.5750274062156677, 0.6041324138641357, -0.9175917506217957), (0.5084193348884583, 0.5946875810623169, -0.9304531812667847), (0.7614220380783081, 0.8786147832870483, -0.34539997577667236), (0.22064900398254395, 0.8723363876342773, -0.4444078803062439), (0.8072439432144165, 1.3321356773376465, -0.23116891086101532), (0.11358169466257095, 1.2979094982147217, -0.2635243833065033), (0.7824189066886902, 1.659881591796875, -0.5665642023086548), (0.13498841226100922, 1.6513950824737549, -0.6279336214065552), (0.8129328489303589, 1.772463321685791, -0.6970300674438477), (0.11404895782470703, 1.7700622081756592, -0.7478536367416382), (0.7623661756515503, 1.7679271697998047, -0.7521024346351624), (0.16673491895198822, 1.7630329132080078, -0.8541069030761719), (0.7402468919754028, 1.7179396152496338, -0.6150090098381042), (0.18727456033229828, 1.7127701044082642, -0.6875222325325012), (0.6394267082214355, 1.7282732725143433, -0.04482563957571983), (0.3018539845943451, 1.712672472000122, 0.05107535049319267), (0.599709153175354, 2.4146997928619385, 0.16188934445381165), (0.29668527841567993, 2.3956410884857178, 0.1471158117055893), (0.5698189735412598, 3.02905535697937, 1.051416039466858), (0.28340545296669006, 3.0038094520568848, 0.8560566902160645), (0.5670101642608643, 3.1386804580688477, 1.1061939001083374), (0.2749309837818146, 3.117461919784546, 0.9125375747680664), (0.523151159286499, 3.2312283515930176, 0.5020493268966675), (0.3216719925403595, 3.1896166801452637, 0.2117529660463333)]"
still,"[(0.548928439617157, 0.5266672968864441, -1.0672063827514648), (0.5795691609382629, 0.45440444350242615, -1.0138075351715088), (0.6007595658302307, 0.4583986699581146, -1.013546347618103), (0.6207194924354553, 0.46360576152801514, -1.0134304761886597), (0.5243324637413025, 0.44636625051498413, -1.0270493030548096), (0.5038204193115234, 0.4433790147304535, -1.026211142539978), (0.4833579957485199, 0.4413267970085144, -1.0264514684677124), (0.642035961151123, 0.49863535165786743, -0.6140511631965637), (0.4413522183895111, 0.4688745141029358, -0.6587313413619995), (0.5750278234481812, 0.6041902303695679, -0.9086027145385742), (0.5084642171859741, 0.5947205424308777, -0.9214932322502136), (0.7619832158088684, 0.8786288499832153, -0.3457287847995758), (0.22207804024219513, 0.8723284006118774, -0.43853774666786194), (0.808315098285675, 1.332249402999878, -0.23206046223640442), (0.11299778521060944, 1.2971255779266357, -0.25964096188545227), (0.7829912900924683, 1.6601985692977905, -0.5671294927597046), (0.1337348371744156, 1.6511982679367065, -0.6199756860733032), (0.8139355778694153, 1.7724748849868774, -0.697903573513031), (0.1131187304854393, 1.7696316242218018, -0.7384556531906128), (0.7627567052841187, 1.767978549003601, -0.7524575591087341), (0.16596642136573792, 1.7628130912780762, -0.8446733355522156), (0.7404762506484985, 1.718353033065796, -0.6153539419174194), (0.1865733563899994, 1.7127549648284912, -0.6795777678489685), (0.6404274702072144, 1.728444218635559, -0.047196295112371445), (0.3036597669124603, 1.7129179239273071, 0.05341862887144089), (0.6009374856948853, 2.415163993835449, 0.1612083613872528), (0.2985503077507019, 2.396652936935425, 0.15404026210308075), (0.5709054470062256, 3.0294137001037598, 1.045555830001831), (0.28554055094718933, 3.0043554306030273, 0.8556140661239624), (0.5679759383201599, 3.138773202896118, 1.0998629331588745), (0.27704158425331116, 3.11765718460083, 0.9112299084663391), (0.5250601768493652, 3.2313930988311768, 0.4962591528892517), (0.32295021414756775, 3.190218210220337, 0.21196003258228302)]"
still,"[(0.548878014087677, 0.5266064405441284, -1.0717756748199463), (0.5795620679855347, 0.4544292986392975, -1.0177180767059326), (0.6007438898086548, 0.4584343135356903, -1.0174651145935059), (0.6207391023635864, 0.4636390805244446, -1.017345905303955), (0.5243290662765503, 0.44629815220832825, -1.0315706729888916), (0.5038193464279175, 0.4432583451271057, -1.030731439590454), (0.4833590090274811, 0.4411923587322235, -1.0309770107269287), (0.6424222588539124, 0.49865585565567017, -0.6150525808334351), (0.4413634240627289, 0.46870407462120056, -0.6617914438247681), (0.5750138759613037, 0.604208767414093, -0.9118579626083374), (0.5084537267684937, 0.5947034358978271, -0.9255437850952148), (0.7620331645011902, 0.8786429166793823, -0.345760703086853), (0.22217759490013123, 0.8722898364067078, -0.4399622976779938), (0.8061028718948364, 1.332342505455017, -0.23120050132274628), (0.11270534992218018, 1.2970398664474487, -0.2619747519493103), (0.7816057205200195, 1.6602481603622437, -0.5700050592422485), (0.13265103101730347, 1.6516386270523071, -0.6201804876327515), (0.8119368553161621, 1.7725110054016113, -0.7003602385520935), (0.11308847367763519, 1.7697844505310059, -0.7392230033874512), (0.7616794109344482, 1.7679725885391235, -0.7567325830459595), (0.16585306823253632, 1.7629549503326416, -0.845719039440155), (0.7395941615104675, 1.7183531522750854, -0.6189160943031311), (0.18635788559913635, 1.7129770517349243, -0.6800669431686401), (0.6393463015556335, 1.7284810543060303, -0.04704250395298004), (0.30364030599594116, 1.7129361629486084, 0.05322738736867905), (0.600159764289856, 2.415104389190674, 0.1603473722934723), (0.29854124784469604, 2.396728277206421, 0.15209540724754333), (0.570168137550354, 3.029148817062378, 1.0329172611236572), (0.2854970097541809, 3.004345178604126, 0.8367130160331726), (0.5672668218612671, 3.1378138065338135, 1.0858596563339233), (0.2770225703716278, 3.1175730228424072, 0.8900963664054871), (0.5240224003791809, 3.2311477661132812, 0.49106350541114807), (0.3225526213645935, 3.190107822418213, 0.19631116092205048)]"
still,"[(0.5488203763961792, 0.5264832377433777, -1.074538230895996), (0.5795547366142273, 0.4544152319431305, -1.0201342105865479), (0.6007339358329773, 0.4584364593029022, -1.0198848247528076), (0.6207440495491028, 0.4636540710926056, -1.0197616815567017), (0.5243149995803833, 0.446199893951416, -1.0343360900878906), (0.5038096308708191, 0.44311749935150146, -1.0334947109222412), (0.48334941267967224, 0.4410414695739746, -1.0337440967559814), (0.6427657604217529, 0.49866804480552673, -0.6157658100128174), (0.4413627088069916, 0.4685359001159668, -0.6638444662094116), (0.5750019550323486, 0.6042303442955017, -0.9138652682304382), (0.5084460973739624, 0.5946584343910217, -0.9280174970626831), (0.7621334195137024, 0.8786220550537109, -0.34583479166030884), (0.22243423759937286, 0.8722802996635437, -0.4408382475376129), (0.8047775030136108, 1.3323941230773926, -0.2305569350719452), (0.11268079280853271, 1.2970638275146484, -0.26418519020080566), (0.7807502746582031, 1.6602708101272583, -0.571168065071106), (0.13238923251628876, 1.6520477533340454, -0.6204160451889038), (0.8107460141181946, 1.7725120782852173, -0.7012162208557129), (0.11331360042095184, 1.7699469327926636, -0.73973149061203), (0.7610951066017151, 1.7679715156555176, -0.7585023641586304), (0.16594165563583374, 1.763107180595398, -0.8464509844779968), (0.7391232252120972, 1.7183583974838257, -0.6204239726066589), (0.18636563420295715, 1.7131993770599365, -0.6803407073020935), (0.6390928626060486, 1.728488802909851, -0.046921730041503906), (0.3037530779838562, 1.712950587272644, 0.0530737042427063), (0.6000920534133911, 2.414973497390747, 0.15853510797023773), (0.298708975315094, 2.3968193531036377, 0.1470244824886322), (0.5701735615730286, 3.028810977935791, 1.0303528308868408), (0.28559789061546326, 3.004337787628174, 0.8325661420822144), (0.5672876834869385, 3.1369287967681885, 1.0829044580459595), (0.27711814641952515, 3.117509365081787, 0.8860500454902649), (0.5239882469177246, 3.2308080196380615, 0.48114997148513794), (0.32263320684432983, 3.190025568008423, 0.18741993606090546)]"
still,"[(0.5487345457077026, 0.5259537100791931, -1.0777575969696045), (0.579542338848114, 0.4542657732963562, -1.022935152053833), (0.6007097363471985, 0.4583296477794647, -1.0227032899856567), (0.6207492351531982, 0.46358567476272583, -1.0225846767425537), (0.5243043303489685, 0.4458472430706024, -1.0377857685089111), (0.5038032531738281, 0.44266021251678467, -1.0369317531585693), (0.4833408296108246, 0.4405589699745178, -1.03718900680542), (0.6433547735214233, 0.4986391067504883, -0.6162666082382202), (0.4413589835166931, 0.4681254029273987, -0.6670870780944824), (0.5749941468238831, 0.6040915250778198, -0.9162972569465637), (0.5084434747695923, 0.5943771004676819, -0.9313303828239441), (0.7624151110649109, 0.8785847425460815, -0.34590843319892883), (0.22304144501686096, 0.8722600340843201, -0.4422271251678467), (0.8029053807258606, 1.332470178604126, -0.22994983196258545), (0.11285436153411865, 1.2972016334533691, -0.2668236196041107), (0.7795406579971313, 1.6603072881698608, -0.5709551572799683), (0.13228459656238556, 1.6524556875228882, -0.6213554739952087), (0.8091691136360168, 1.7724779844284058, -0.7008463740348816), (0.11404196918010712, 1.7699869871139526, -0.7407928109169006), (0.7604080438613892, 1.7679636478424072, -0.7582109570503235), (0.16622047126293182, 1.7631587982177734, -0.8469671010971069), (0.7385228872299194, 1.7183716297149658, -0.6202915906906128), (0.1864919662475586, 1.7133175134658813, -0.6810809373855591), (0.638837456703186, 1.7284445762634277, -0.04646710678935051), (0.3041805326938629, 1.7129366397857666, 0.052544139325618744), (0.5998892784118652, 2.414315938949585, 0.1559886634349823), (0.299012154340744, 2.3968138694763184, 0.1405808925628662), (0.5700281858444214, 3.0276060104370117, 1.0174150466918945), (0.2857135236263275, 3.0041050910949707, 0.8140538930892944), (0.5671666264533997, 3.1346914768218994, 1.0688165426254272), (0.2772330343723297, 3.116687297821045, 0.8659744262695312), (0.5237801671028137, 3.2293713092803955, 0.4685100018978119), (0.3226698040962219, 3.18912672996521, 0.16860808432102203)]"
still,"[(0.5487098693847656, 0.5255939364433289, -1.0787686109542847), (0.5795382261276245, 0.4541725218296051, -1.0238711833953857), (0.6006975769996643, 0.458255797624588, -1.02364182472229), (0.6207538843154907, 0.46352508664131165, -1.0235233306884766), (0.5243020057678223, 0.4456588327884674, -1.038816213607788), (0.5038023591041565, 0.4424240291118622, -1.0379588603973389), (0.48333877325057983, 0.44030776619911194, -1.0382168292999268), (0.6435636878013611, 0.4985879957675934, -0.6165080070495605), (0.44135743379592896, 0.46788489818573, -0.6677079200744629), (0.5749928951263428, 0.603904664516449, -0.9170834422111511), (0.5084422826766968, 0.5941263437271118, -0.9321945905685425), (0.76258385181427, 0.8785276412963867, -0.34583061933517456), (0.2234208881855011, 0.8722419142723083, -0.4427490234375), (0.8024200201034546, 1.3324549198150635, -0.22935751080513), (0.1130795106291771, 1.2972681522369385, -0.26793307065963745), (0.779250979423523, 1.6603065729141235, -0.5707935690879822), (0.1323087513446808, 1.65259850025177, -0.6217896342277527), (0.8087735176086426, 1.7724610567092896, -0.7002295255661011), (0.11454329639673233, 1.7699930667877197, -0.7412082552909851), (0.7602568864822388, 1.76797354221344, -0.7579665780067444), (0.16644755005836487, 1.7631657123565674, -0.8471890687942505), (0.7383962869644165, 1.7183860540390015, -0.6202067136764526), (0.1866227686405182, 1.7133429050445557, -0.6814237833023071), (0.638805091381073, 1.7283375263214111, -0.046185243874788284), (0.3044908046722412, 1.712881326675415, 0.05222134664654732), (0.5998458862304688, 2.4138309955596924, 0.1554446965456009), (0.29917412996292114, 2.3967504501342773, 0.13801036775112152), (0.5699827671051025, 3.026934862136841, 1.0120383501052856), (0.2857559621334076, 3.0039098262786865, 0.8059313893318176), (0.5671250224113464, 3.1336653232574463, 1.0629932880401611), (0.2772621214389801, 3.1162071228027344, 0.8571056127548218), (0.5237318873405457, 3.2285380363464355, 0.46444982290267944), (0.3227105438709259, 3.1885783672332764, 0.16040383279323578)]"
